parallax,l,b
7.623785017727547,161.2975863458821,21.626408059903863
-0.2052433492298848,352.13588136928144,-5.9619609894286585
-0.0126888473111098,352.62138304579344,-6.28047805407805
-0.0350623312612529,44.74166343695388,-54.68115702640999
5.620169556434417,353.0127905752456,-6.776593174921914
-0.0212828932592479,14.845387711323148,10.810859471121676
-0.0343872018200299,352.3961275739239,-6.370815047115358
-0.1429132268690241,7.090544915419792,-7.507253691327708
4.410585220248601,178.6038541377079,-14.9500427947192
4.158832723446605,125.37152637327569,-51.63675318361549
-0.0063465514573955,12.184159505417425,12.446227204297202
-0.0246974142033899,352.4924776758595,-6.394375903027559
2.654507437092061,129.57055095332544,-55.486514065098426
-0.0538207677291676,181.2457978639891,-17.42544406195208
3.1643851306496176,126.80801604616394,-55.9303350015969
-0.0865238335215956,7.821291070500473,-7.5692287263708
-0.1243322801838894,7.498287792485431,-7.155320008960165
-0.1203529921871707,351.8149001302894,-6.384846275582711
-0.0252608325370435,352.54855314471865,-6.334052656488917
-0.620723451472263,7.619171419038967,-6.915874880743274
-0.2710350210730812,177.8022982447057,-17.815018959721268
-0.0970953766638678,179.60011556758138,-14.09985202805642
-0.174364117252443,7.356341906463338,-7.37310901638689
-0.5824211787160957,351.8443767640523,-6.003690257451025
-0.0149654832113416,9.24673657701405,-17.1608968543179
-0.1120745763242134,352.1617616780183,-6.32104227096256
-0.0048395447338882,351.8452832181137,-6.061776590095528
-0.1349119011986249,9.483689333687158,-17.61534320461508
2.4807812393295583,135.26037785969302,-53.40204293384328
-0.5164463243435172,177.54801543490746,-15.245290444248104
-0.7782580072563485,182.49019219967704,-13.113796232403748
-0.0222690161839823,351.9158014836788,-5.942450107979898
-0.0283363998473697,8.36789114950434,-17.156739828329332
6.178860625548124,140.60190496771554,-45.15052155163341
4.369026959219807,352.2928725872726,-6.31435440019361
-0.0013100749397002,7.35162265969558,-6.979348224136017
-0.0538756324631716,351.9880037524716,-6.051602445820563
-0.1087943081396346,14.866350580323848,10.00099853625444
-0.2476964201138693,351.943385827685,-6.235044374586988
-0.0434791009267332,7.21697126986145,-6.903453628353898
-2.1743473811911307,352.2867077056111,-6.1323854423759565
-0.0951130204097169,10.104334921997708,-18.917445950021307
-0.0229238006358535,7.4611695136927905,-16.566929097447026
-0.1523346517115305,7.072392233413838,-7.466316944011647
-0.1970005362540513,352.3453043577481,-6.451287138047162
-0.0784907511233574,9.842027504136633,-18.14515292575524
-0.133231168210918,7.137454732850013,-7.035066656896224
-2.478860580695644,351.9018523570452,-5.865079767206624
-0.1687978994913292,7.485590625433929,-16.853535185168163
-0.0399168920734512,7.63446526397062,-7.521100721719923
-0.024926694582272,8.229579878003694,-18.61328661717853
-0.7066263650007165,7.357525593418699,-6.9057461576035175
-0.0544955272455911,7.276230862192964,-7.077903372825572
-0.1407821705417478,7.452966301212522,-7.655959278742333
-0.0082969799771913,7.128399419124032,-7.369514196065171
-0.0117887899178352,322.4393838133785,6.489300546957995
-0.0594256839927573,322.316621904622,6.45582817692957
-0.1574947848493706,6.0553046594804885,-9.863088955918691
-0.0981336734367065,7.656789078746234,-7.513775544070579
-0.1868869223565401,7.676633423063076,-7.473339407905055
-0.0022963668263773,9.825825996646143,-17.76557043202054
-0.0145599143407739,4.6691631575351416,-14.87859793500921
-0.1845666267159957,4.339276926763049,-15.367354525511752
-0.0154609047630233,322.7792262055126,5.890130459948684
-0.2511366740426506,9.004766202504351,-17.89561021292043
-0.2983368803713951,9.054044416163258,-18.710888912034985
-0.0292431206058869,4.4050855688912165,-15.29128669513132
4.021399204903929,86.18481938701221,-29.94000265100316
-0.0749070466902534,83.25247070824335,-3.5993005119174755
-0.0304505966562567,4.438252729386861,-15.216096873005576
-0.0399803009616018,4.423990863601903,-15.167121834209416
-0.0718049387443619,84.46322208287899,-29.86473570463952
-0.0435485851200876,7.360965399814268,-7.124451746266425
-0.048471724812891,8.785294085686873,-18.041743565573448
-0.0865888749953717,7.851269216134906,-7.599624972891611
-0.0465033084405007,8.446499108930027,-17.626399227469307
-0.1002909992399377,8.327213726191173,-17.474961041847777
-0.587982612903355,50.3382158572337,8.521694516713158
-0.1324734398139762,3.97145962928465,-14.774832138109604
-0.0722667476009741,347.4820757777844,-0.9753449775443748
-1.2298065578920847,5.964357920539793,-10.137459091068887
-0.0090431127655986,49.71621071358177,9.080996186306589
-0.1716486492269166,83.0652061706044,-28.642451464816887
-0.0826659807955549,321.7776282305322,6.046812002101568
-0.3249479970455925,8.756278256220629,-11.587214946374308
-0.1140284276193323,347.8354876120895,-1.4521665674810784
-0.0939797313333012,82.38993676798141,7.739750703750113
-0.0674504015161149,6.149526966848774,-10.120949074945612
-0.2062981351237362,8.38923719576867,-11.596668545088628
-0.0297288335790794,50.31870965369314,9.352038646741889
-0.2874623216854185,4.244025284144364,-14.711549972363551
3.7401595742334304,87.2649847513675,-29.336904226953315
-0.1705056280170224,6.23805920549002,-9.664108897106662
-2.177656499828704,323.16585906262543,5.061722740056716
6.392155834481182,322.2605740950841,6.138549764822852
5.294160878839954,49.65236482899036,8.404446817439826
-0.3013378918106155,50.68359776061211,9.497799074544886
-0.5464367544137643,6.316215613844774,-9.701747966135624
-0.2860486550422721,323.19530062990736,5.16590067671306
-0.0476785703661559,86.2934666994171,-28.79528847213251
-0.0009352357350706672,8.287389351327084,-11.419349565294253
-0.1098309223975125,6.260525799431183,-10.119809008217864
-0.0462088410455398,6.686308571920018,-10.298280631535782
-0.0019591191389546,50.783484703403,9.57819010165657
-1.777994593795006,83.98342946821637,-30.761733674883523
-0.0188946791350147,87.48327610097877,-30.89953648583666
-0.332490222307557,344.46159080288174,2.9716901974699788
-0.0147619994884595,83.18139488218189,7.74172262382177
-0.0698537519847989,344.4717778282215,2.9951831650675
-0.0978640955546404,80.93094835519146,7.700838713188353
-0.0206532628562529,50.63872159841291,8.943738566905456
-0.0746050139602789,345.226524886915,3.320477793740665
-0.0292148235709576,344.2272593011104,3.1763661850491385
-0.4020542702392988,302.537266376461,-4.600424631636335
-0.6020290747542096,345.19266287427166,2.89810191960083
-0.0499964801870541,306.03298444925974,-2.904692168440069
4.327194554634845,138.49533800626048,14.747376878303688
-0.1590578397111982,8.571160468254114,-5.580850637365443
-1.221805603979074,141.1488706614519,17.54243764341147
-0.0367097227162337,303.086053193117,-4.504280904797596
-0.0309662190754754,8.28012288304519,-5.7431303303041705
-0.0268087485343307,7.868209311683501,-5.398988205548579
-1.0103723901407933,306.36105411526546,-2.45645045982849
-0.0381088556670786,225.10575034428925,-12.99104906385984
-1.108906806416457,303.44361607311896,-4.413990753990626
-0.046013990301959,8.273341209474923,-5.90625719746289
-0.0827604717054159,4.547862144254593,-11.96631246817684
-0.0153962416374323,4.684961174832206,-12.601485212593818
-0.1451315825902401,359.671465332361,-25.318776390383384
-0.0054364036228647,4.589401789571479,-11.857850830428548
-0.0460199541847669,305.7231062621854,-2.856187412218298
-0.1383317725777234,139.5519005685545,22.09217311753551
-0.014978688164803,306.39749957595404,-2.6590039829117496
-0.0122362703958817,228.93818289329036,-10.049229499156048
-0.6643579236280726,8.339872309688946,-5.553043398618049
-0.1572996211750121,8.329400688357651,-5.990272390442864
-0.2143836608658582,306.4765541655166,-2.5557199163820283
-0.0117048200393293,4.7311331611752845,-12.133730418817969
-0.3956070563306932,305.83515254204343,-2.8756036887024434
-0.0553401106446705,8.397096705613386,-5.780828290459223
-0.0344886438116502,8.07390899768396,-5.298307490729679
-0.1103931996893829,4.71492220331386,-12.39962695234371
-0.0607310638265021,344.7424201323503,2.5561292730721243
-0.1962652891249273,8.362789544172417,-5.95908544062248
-0.092863807471054,8.463129615296195,-5.846914186957342
-0.771889154826791,7.97541836441499,-5.3479724831146
-0.0057583625318525,7.990992277501747,-5.358432084473614
-0.0116793797370006,8.022782212739335,-5.413565505402816
4.060171194161486,140.6424510567335,21.798496878597707
-0.0194634931188803,8.097769431697923,-5.826087685391604
8.1218894924591,302.7229927776392,-4.667220363974939
-0.2337649200602084,358.1432886292635,-23.56170527885056
-0.024727971756166,223.80018693940968,-12.557888114081782
-0.0892981774526737,8.540063550754285,-5.726113266520298
-0.0873255335675214,291.2435950561165,-5.079299114107118
-0.1428497460081444,302.8589137781876,-4.625639764644693
-0.0041829911941061,8.034784347688317,-5.141583477982448
-0.0378312354646927,225.9897014777884,-12.091506485906416
-0.1588343366133151,8.047009039157816,-5.131049018522243
-0.0281686975409543,8.187593665825961,-5.852080843633059
-0.0196860231023509,8.602416625725816,-5.529867444981772
-0.297360980699897,4.746776619471439,-11.829859044152077
-1.048009475419068,7.767123282754423,-5.267090313536164
-0.0223374448016523,7.799721300166403,-5.200986840167916
-0.0696645531176069,7.806411122199034,-5.450743557176658
-0.0669297683369786,289.3618447235275,-6.641139645736327
-0.0040463101333419,8.083897344114972,-5.670133288487518
-0.3529025308631149,8.127778187587914,-5.611061284185271
-0.1015107499494159,8.135702730279911,-5.632136977265628
-1.116969896934393,8.106344404366856,-5.654327344737221
-0.0370591824967262,1.072472744496692,-24.2569810693802
-1.1003938027912734,327.93303545804054,-1.651087902428481
-0.0167944374642087,290.65113836037426,-6.413670651567766
-0.0811042425535493,339.4085044726712,-29.73443082385204
4.012563667139838,333.50234742651554,-41.3149054340211
-0.2404028024735673,327.7330710977623,-1.6553482027802304
-0.0292965477714882,332.2995951009074,-41.86454611726669
-0.3501280103721695,327.6616656221101,-2.2424725353855
6.115542437462912,291.53204580484834,-7.028441245036753
4.148604256494642,10.167615574881252,-1.5343311708629477
4.852246303640253,63.701695404197565,-3.041669919348097
-0.1759700432257832,327.60108010089806,-2.150640363369499
-0.3093189666217317,21.85359513662497,-10.363030848580337
-0.1290543306613721,289.8212615388248,-6.736750695097374
-0.0827419598609864,23.486149179934667,-11.937978271969714
-1.0656883871447531,23.02581744805147,-11.70928690963796
-0.083629391097345,23.209953914319076,-12.523441986971353
-0.6966107324077859,9.804736337544895,-1.698695394546608
-0.0417041508589668,327.88853641387794,-2.0644076167691363
-0.0198746634862315,63.30546507046752,-3.1496465218744523
3.2258626956738574,333.0216184625168,-37.950355402742936
4.605578302408533,64.14772775859657,-3.397885480248269
-0.180382274948258,22.938562697556304,-11.119195318219848
-0.0711776312339399,335.4012053608388,-39.77974966104554
-0.4866617317183733,64.2877862851866,-3.447241616266876
-0.0084195678581491,31.483823913431717,-7.778717392790238
-2.2615480160908787,330.43326386288624,-38.71819383293821
-0.326233031342509,64.31550459868961,-3.762525840645928
-0.0037272549493707,283.1975183302814,-33.29738938752923
-0.4878024192597531,22.080931870153396,-10.540540660511672
-0.1587649709221173,283.0671780702879,-32.22994632486642
-0.281376583976797,283.0392384641118,-32.28332656359883
-0.0351639350159144,21.79764986784913,-10.72093947073865
-0.1264397412164568,283.25013031619375,-33.38306591963154
-0.0647161418958494,283.06667721097466,-32.38125618531737
-0.1956274648224937,283.1278528173854,-33.409777291197834
-0.1064047083904214,283.0061504933521,-32.35621733121532
-0.0451641952350839,22.875078451409763,-12.215234573906043
-0.0268033926757839,282.9139711495681,-33.62219033978435
-0.0841921865199086,31.170464693289283,-7.401053549339363
-0.0382226954466244,282.22380979703087,-32.701847638660055
-0.0653588692935292,282.9366800291017,-32.27062526068448
-0.0705231557686913,282.8083486595487,-33.74785040934111
-0.0064192776324616,283.0434118171473,-33.1235378286637
-0.0576532765040897,282.8875477437938,-32.39971721393199
-0.0318811516830697,30.591598298413118,-6.316665789875266
-0.0611911423769284,282.8124376318704,-32.437579970558104
-0.1362506863395597,282.89015284567466,-32.68175349979113
-0.0126002491573031,282.8005799637203,-32.39334414701989
-0.003828834287722,157.00205569227214,-5.760824252515015
-0.0227197312878515,282.85131308363896,-31.966215313072656
-0.0374750689055137,282.833784241795,-31.99453995003277
-0.0006375138827321367,282.66912313368834,-33.91952998340799
-0.0299238018189277,282.7213196675769,-32.56573447090001
-0.0205912127412077,156.86993253162754,-5.36843409751294
-0.0884498371048631,31.126273206347623,-6.035124758902906
-0.0686348740537361,31.093752970052204,-6.215833132425001
-0.0474148004112161,283.0260500843005,-33.4811530277487
-0.0373620476544508,282.85566669241376,-32.12647777439787
-1.5142538957597265,157.2935795625162,-4.054539042597977
-1.593071701945949,155.0925844104901,-5.136492458409345
-0.0436617687738872,282.5354472688051,-33.91564049034613
-0.0111847585655698,282.77413993519224,-32.19462662116861
-1.669666597163219,8.910144580424227,-3.124638796788316
-0.0035549760699948,9.142936139604014,-2.8128119109748955
-0.0259582851764289,282.1075086451615,-32.91383791252273
-0.1091474014881309,282.5401622405548,-32.74202209553305
-1.9954883001055477,155.55510051201227,-6.161421916357511
4.516356654249382,153.6366288211921,-17.183221585419542
-0.0305598921527066,156.69951578171495,-6.257244181451646
-0.0003844035666149062,282.49625407870275,-34.12515505639625
-0.0884240152614094,358.18217978294325,10.199297286945916
-0.0232531771798629,282.7272082343748,-32.81307286737551
-0.001059683343145,9.073189117012731,-3.283361359229296
-0.1625458696931189,356.7874526520527,10.95911511608547
-0.0416332260839559,282.5679161322041,-33.52404407505804
-0.0267951416442902,317.13962765241763,14.883378324094586
-0.0975087184539417,317.13597011501366,15.07565025544628
-0.0310750296112524,283.2785536332999,-32.01889451139585
-0.0240265683077262,283.2041600330093,-33.626646101236645
-0.0254897337292988,283.3471147947985,-33.112008526972375
-0.0719106924902761,282.4277712394611,-32.01824298493683
-0.108621134200822,11.48310708586928,-4.808159193174465
-0.0040133433138959,359.8111347998333,9.868748831592514
-0.0821348151409601,283.2081510976888,-32.08143134677042
-0.0570685281123587,283.28506095941856,-33.22679103411174
-0.0247197738005021,8.932546175055927,-3.2683175255766943
-0.0518749186132053,282.5392120471359,-32.09990709878742
-0.1048311201492038,283.14611028764256,-31.970561491129025
4.486635879566216,318.9401643542361,16.194663278637424
-0.017530793372816,282.35183419985174,-32.17672450377124
-0.0092699838239206,282.7099671940935,-32.333085739875074
4.994758383263559,155.74586122028475,-4.4532174345759845
-0.0923793890263484,282.4117003816064,-33.05581417984577
-0.0865685332099896,315.9036657863516,13.95831211970492
-0.0633408152538023,9.052121283128734,-3.088042712338749
-0.0298972199822328,282.99827427895025,-32.06308168109336
-0.0401274351791359,282.22346000092546,-32.07225335306678
-0.0054999734099628,282.1482257423083,-32.060898932301214
-0.6066326885919169,282.1770461448617,-31.952153322559912
-0.0326840086319279,11.73104208268739,-4.69167401965463
-0.0640540235641038,316.0326106594152,14.7716227776898
-0.0568621983843592,282.5269952876812,-32.72879151069211
-0.0583170298849209,155.52767954362864,-5.463759154454557
-0.0544516853517964,8.462837167578144,-3.3011468320931425
-0.1452767944643606,8.70065300624752,-3.024970158981237
-0.5515120198144232,8.727459269335226,-3.0476536974168766
-0.0420247950377856,316.5457538188677,9.0302015765437
-0.0865169437476223,8.7713506159757,-3.273876231005381
-0.0523649607356273,8.48500736340976,-3.2557369286184503
-0.067725344315403,8.83456749446796,-2.874093585572312
-0.031142411342397,11.264698225672891,-4.533604641924776
-0.033441643942858,11.454206164007406,-4.403413303013498
-0.0341363444485775,11.47632959624614,-4.527004784707208
-0.0347602285538771,8.791744529936054,-2.999151200091432
-0.0033998536147698,155.3484022900907,-3.5598814363946447
-0.0809580441916956,156.5211755262695,-3.6922866912637335
-0.0002678955436916262,317.87486652154433,14.573881902635849
-0.1965360585095845,8.860130453927459,-3.080510906520824
-1.480736522494338,316.06098040742734,8.231551835186199
-0.0633256716316336,9.158597135270574,-3.136407865102538
-1.2519268970256994,357.79172509989763,10.473884466366478
-0.0641117723224463,8.475124497063407,-2.9889769149814667
-0.7231105734903566,8.454940592901176,-3.1429639639941733
-0.0294084524074023,11.055108266380696,-4.3114337979776325
-0.0305113837457981,8.61597692443081,-3.1368989086690457
-0.1214188620289171,11.049335749436008,-4.534609174082422
-0.253906927637383,9.015596827662511,-2.7876093029489875
-0.0436097677276414,8.649925942678966,-3.11788306599201
-0.0140455130818098,317.14537785760103,6.216453687328503
-0.0411700142530333,9.336374022138,-3.232862154691412
-0.0063867658452485,8.865828683969594,-3.347154808015114
-0.0318116540208116,8.933974312243606,-2.831412733612241
-0.0129365529467186,8.959927503689414,-2.942788217943684
-0.3600772437834559,8.483961104351913,-2.946622313219597
-0.9069492656993234,11.441777716178931,-4.886815747774575
-0.0212639364680672,8.953818947781091,-3.235259983764093
-0.0021582209917414,314.75865444543444,15.661303436049591
-0.1209575340025,8.594488433523479,-3.36648991699253
-0.7727951848126342,8.61549941440679,-3.358523705501415
-0.2132430447313429,11.071200678325264,-4.510157807916644
-0.1424788459783849,11.114534153974263,-4.470767175598256
-0.0158802062853184,8.618048639007787,-3.01178806046018
-0.0127758282207032,8.71786548772385,-3.401758605266793
5.476589328699689,34.58159760860197,23.38075087197604
-0.0022140664250211,8.677179609612704,-3.0265929472791355
-0.0005584446852211732,8.7690596615132,-3.428301174280432
-0.2058624917465003,8.789110713827554,-3.414609419000951
-0.047934441799436,38.3450561295122,15.44329672228534
-0.0557400395539201,36.35101092369474,23.28337161715665
-0.6494886233870832,11.295008285147317,-4.443065351832494
-0.1620174726165061,315.96907824928496,8.560105350199407
-0.174788265603447,46.70786450127071,-5.2517698113590985
-4.731995423180591,46.150194664888765,-4.184457651532063
-0.0678287279525839,288.1823815963979,6.297450394777986
-0.2605105421058957,315.9006348658282,7.3641919510192
-0.1187658301549702,144.56251295963088,3.64603895780574
-0.1474370521551969,46.7499657792112,-4.63917165493943
-0.0457863726744814,147.51371094811662,8.572538474113403
-0.0397360904099125,46.38825839097318,-4.911816716844301
-0.0519631519815599,246.77821594204443,14.551550128089424
-0.1587780548462901,37.080463528037406,22.87127204259674
-0.0012277124424281,37.36959420798536,22.63401042081867
6.852233632007777,146.5032260283794,10.370928923129089
-0.610868776944779,316.20206180877244,8.767530945721324
-0.2665249742835947,288.0444024023043,6.490609536292183
-0.4836511492995689,45.974308070803644,-4.964979567019972
-0.0957638379765415,37.50050688998414,15.982166194649578
-0.0353040974927291,46.78227759357327,-5.118789206300185
-0.0694412991428347,145.92541254233225,9.052629231575326
-0.6896041901274726,247.9115244587587,11.689829129417785
-0.3756789960934515,45.98293784421865,-4.913978743950329
7.734534185464193,70.59884732541707,22.97227249411
-0.6634437536271373,288.14805175829207,6.646171746392388
-0.8854389974682598,46.01867555142128,-4.864096932036119
-0.1177950452795322,36.35125249030081,21.55042867072813
4.228307375691177,70.55969764298423,21.363118335098637
-0.0342071046621772,287.96300880018646,6.741829572601082
4.0643629139979165,261.42590246389244,20.414621408434613
-0.326617481402059,146.95611387522223,7.273346512682751
-0.0043183556518458,307.94056005115107,-5.521137426043593
-1.1172302267101826,246.64187152683184,16.160494043492058
-0.1223768642662748,248.16249287333105,12.524310589338311
-0.1147963683804721,308.1211738605364,-5.264971268019235
4.489072570146795,259.904163746862,21.253735056779497
-0.0207112587428029,47.09964788483386,-5.668933773062541
4.503793620645984,70.73177610399877,25.84873272543345
-0.0273771770363765,69.25468355824931,23.862591300030665
-0.016126029867107,308.8057616518407,-5.540422188421597
-0.0134348444216155,248.0591923192479,10.236530654313956
-1.8576956151963124,146.85650879588076,7.653375866510148
-3.438042935746235,46.4071823091123,-5.186420273975136
-0.0478614099403498,290.3381076234751,7.444292240517014
4.27818564548812,69.50405952785793,24.055504655733376
-0.0262952710263616,309.21968945480404,-5.709763947081102
-0.1404803611390765,293.1145424658237,5.72028808051215
-0.0449163037565848,247.22218402181497,12.0269996211114
-0.194524087523895,293.0386107440946,5.861398789987069
3.9204117340482223,67.53053083859814,24.262697670720478
-0.5954131675511048,293.4906928202024,4.999857271584104
-0.0380975201147477,308.6105215678784,-6.060639963259834
-0.5155939097957482,29.544690518252825,9.657490560864874
3.7120470146491127,72.13993992128044,26.195996320086795
4.01797879128274,261.9696586424891,2.423716790367548
-0.0767677127651876,28.88723810152304,9.825607491859492
-0.7278335701643087,307.97903010631376,-6.013933097498661
4.410091585435852,246.2691153543195,-15.056084168831552
-0.0549876856998829,292.2363703358182,4.734279682988521
-1.4345943402133476,245.0773405264709,-14.538174527569144
-0.0619609182168536,291.65063969487954,4.815376560160396
-0.0025844142721508,292.04076924218253,4.370484996558019
-0.0033229329878695,293.76058805398014,4.354603079632545
-0.0283732702764153,292.08587219439727,4.511779778513791
-0.1022117099762641,47.073433431726805,-20.34162310033969
5.089142557354995,245.27649489613668,-17.908626282580137
3.835985446968019,48.01301709283622,-21.01618714528647
-0.0154236930434159,30.13066202595236,7.251129159295433
4.368883643233302,244.901848559136,-16.030457542239272
-0.0392339908162955,36.058643689780205,-14.544956571883771
-1.2444108621425716,244.5407040447871,-18.43027589268435
-0.5382371201323021,260.3871072103548,1.8085042003995817
4.998106812436173,244.5531048231984,-15.485611529473044
-0.0010745245191501,57.17975568658181,-28.768820610320287
-1.191290305518793,353.8130293409096,9.74872143210476
-0.074151638368088,50.669258026364616,-21.7407422362962
-0.0614402520369278,115.91172632907195,31.734834393979163
-0.07061616722987,353.2507603133959,9.949267702608148
4.034743624359252,57.18286424375884,0.4995602094303256
3.233295918983901,123.36676833741976,40.312026595766106
-0.0422271399692857,14.420849595055152,5.474384419850364
-0.0790568407516787,51.87466376462669,-23.856664869046902
-0.1096755365754068,50.43590329215736,-23.927834360883683
4.626120719234111,113.71945615027704,30.110837143500635
-0.041595384386934,354.40930983739287,9.98083004962016
-0.2034443969339188,112.57200016349356,35.90250762867348
4.7875369676084,51.8412472667523,-23.25173569492472
3.2067716279716048,124.20469598225024,38.295204259399135
-0.0183949439944253,15.28512391754056,5.046062926190339
3.8588981928601656,55.03142335724527,-26.37638871990432
-0.260696052222967,353.69914269522945,10.185750875145365
-0.0373582828755519,15.033638345265691,5.497095507684996
-0.128376842079866,55.20634514949413,-26.32189189630471
-0.0602760959470478,353.47284536872075,10.37230382706382
-0.1726513797992481,353.96047451567046,10.00211330057802
3.4617864791858928,116.89474523109368,34.281425753115386
14.50597312309579,56.03988946060601,-27.667776317036505
3.279296752253579,120.85295612775428,38.36967414291672
-1.2544185633821685,114.60011633459932,28.993100357042685
3.834374371439396,53.33969373344312,-22.849151739132893
5.989367784896937,118.95645669797288,39.06563931368023
4.2525992530986425,118.76516140078192,34.63405049517728
-0.6478180681564205,14.855225591453877,4.792457755277425
4.339530625429754,89.15388468362849,13.051250393695792
-0.0086957525408895,92.07372171432031,15.80863978717598
7.345482007902128,114.5613483528908,33.58320865035029
-0.8417022461752086,306.8637259143153,-6.477656524868302
-0.023920226651436,343.2884882108704,4.759318662997345
-0.1043955663306787,47.35216979969154,3.109951695450515
-0.2586598689010029,306.3208062207636,-6.165507871574124
-0.0240126041540023,90.90401704558543,13.027614410661682
8.153974711503977,306.2518894616264,-6.43745771001929
-0.689489026178825,47.329666293265774,2.656277773882513
-0.0284248499569301,306.43488732256003,-7.172173834389596
-0.1129962172811444,348.53440793693943,2.875284418628144
-0.0017508661579043,255.87983073004935,-0.4267694730569056
-0.0168933560375889,343.6524317505873,4.706702618467745
4.127931349535726,109.58941836325737,-1.7440836897858336
-0.0160552289177838,305.6891049484296,-6.541168193246708
-0.025876502146734,305.7751907800052,-6.912363142726094
-0.0205092370569165,343.69301539660734,4.402239859960161
-0.3043528805765645,348.6266001523093,2.8607523087226507
4.642363983113482,90.4255990051868,14.829128144735671
-0.3753624000784584,344.1785780961108,4.997915045036449
-0.0544675124526378,110.2295968380976,-2.56529643279064
-0.4311886822900224,90.18237927795772,15.367326182730483
-0.0443895254421068,343.5152765179273,5.006104464736482
-0.1520621352354871,47.306897346188094,2.717748797541733
-0.003897923022571,306.74215357779826,-7.041645445518451
-0.045827805551748,256.0707977412052,-3.2004734300321616
-2.3445135947515765,46.54867890508456,-3.827829121801428
-0.1313098685247837,343.9970514439148,4.534964938753636
-0.6348329844729912,112.16967624014428,-3.145434207441145
-0.0566655774810413,255.27962976262407,-2.425154773309157
-0.1298560090850748,28.600375960999664,-10.47737683452143
-0.0507861870029151,28.60421786431593,-10.478176646028738
-0.0128344559312916,108.51587107049936,-2.8965278124911014
-0.1317349431563998,255.4349133955805,-1.3221089614468318
-0.0662179233594875,349.2386963216887,3.4693964387272347
-2.4798262783067324,344.0338505262374,4.675255580374628
-0.0146777870245447,46.86795510834207,3.3049025921050044
-0.1324590626509859,47.22154763918919,3.1279355125952875
-0.991523853205598,28.8324392451408,-9.365460743825336
-0.1234784084739609,28.28949312407801,-9.020704510516016
-0.1136529707499693,312.8193546126291,24.87581394294486
-0.0017846953992498,316.4651015584429,-5.059221039353496
-0.1049369755995422,316.5716952289298,-5.0014980285880535
-0.0350128611064203,28.377751194851907,-10.251893355403386
-0.1859319836126768,254.85081754715557,-1.3723091838348889
-0.553519894708519,4.508702339895094,6.112205245810593
-0.0652960260754797,4.532808507860238,6.00424688022729
-0.0198257410824277,37.49974214901051,5.494813936049125
-0.0098107766564045,4.61359857926629,6.005111550247781
-0.2443874428669676,28.229742519062587,-9.402277224315268
-0.0160652485038545,4.617605365316036,6.037634138758523
-0.0609373944405801,331.8540374802421,-17.856671672064667
-0.1919939678761982,4.905505263846016,5.676509979422656
-0.955533519976476,4.466798997906385,5.945004507862883
-0.0091765039428025,316.3836021510629,-4.776890689041917
-0.0447142160911835,332.1329398711728,-17.573126711577732
-0.0305143455180985,4.481127428261419,5.88799133959198
-0.0732500732102331,29.21009538878826,-10.492774898998343
-0.0524732639968383,317.0690929721735,-5.581083058110573
-2.5033319635492552,4.957608829668056,5.666354470351672
-0.1629175492213511,4.747174028377582,6.100306899771734
-0.1163746839587337,4.538702366926757,5.963995051421945
-1.4662506294681057,37.30481404870258,5.242003147384464
-0.0888829572300469,309.611655257602,23.871668602063984
-0.1911982530585691,37.24220092256176,5.810086094660726
-0.1024833759819954,4.209198043365757,6.1603895450833015
-0.0648587016168837,4.292136131808932,6.141904149704342
-0.0430976752269582,4.86927211085832,6.120016238287172
-0.0198577450110876,316.5616306670128,-4.44082620333664
-0.0882247958622696,4.784070883826979,5.731944003499508
-0.119544628085241,4.298852730325051,5.88624275022837
-0.0339642895129264,4.266914420210293,5.919692857495736
4.059121410607455,315.4600661087223,25.9157897832754
-0.0313548870530345,3.4079319795493097,6.748555719141029
-0.1380088842303569,316.40918583330097,-4.421257523655473
-0.1901072451948225,316.37921879256896,-4.970788749321415
-0.0868089404488083,316.53049967117727,-4.396686512520777
-0.1214907965395744,319.03411046500213,-14.560745500315129
-0.0098065760886032,331.8109598615031,-16.49906890769611
-0.2673598464045414,4.675509142961186,5.919824870323103
-0.0015601109418936,4.288157735388763,6.041082654115564
-0.0866026266314125,357.67634711825417,-8.154826395060923
-0.0541760989338827,357.68947520464445,-7.807082931761225
-0.1872029246244565,4.3516895945503205,6.024021253058642
-0.0630062298880079,145.0274078429332,8.144512952867512
-0.0575053960119897,3.8676432212973055,6.395239523041822
-0.0538916685253641,333.2519935156436,10.760927479366776
-1.045388725761654,339.5177415553648,6.638712600801103
-0.0053132969024584,333.78750731547643,11.776960540473208
-0.1623346699126773,3.941830758783398,6.407213713074245
17.40086336391494,333.49052388476565,9.96283815397842
-0.0381135906586678,357.43040827269493,-7.5268649574569455
-0.0187218840676467,320.29167726759766,-16.59443301849572
-0.8765072498428578,357.4863992251326,-7.5727938988565295
-0.0061308961005788,357.6987288659074,-8.059369303354675
-0.0337565988357388,340.9454265067888,7.159069633801466
-0.0326949949979839,3.4327811270057005,6.499036764247691
-0.0271237920448949,334.3130319636427,11.802062800681002
-0.066112425030731,357.8647659948798,-7.4220442561368145
-0.2637911302539112,340.995390074858,7.302533824528292
-0.0085448521052472,333.4628790252899,10.252514412820322
-0.03299948568677,357.89252022990416,-7.424083638152821
-0.3342988996562278,357.1972198455132,-7.398320314557607
-0.5419505180029095,3.9695229223564086,7.032056916144138
-0.1911790515375512,357.9523289077264,-7.580925878681752
-0.0360382698837247,357.4373541176616,-7.85048305069566
